,FSV,M,g,l,max_delta,max_ll,max_mu_hat,max_s2_t_hat,model,n,s2_FSV,s2_logdelta,time,BIC,max_ll_null,LLR,pval,qval
4631,0.4168708046842601,4,Tmem104,137.5662945790639,1.394519376717863,-10.609897240459013,-1.2124537107245679,0.5800235230130857,SE,98,1.229975563502497,24.080046254140694,0.0019428730010986328,39.559664395600315,-10.969772811620146,0.3598755711611332,0.5485753482064075,0.9595801761992182
9520,0.020783450596788763,4,Arx,1417.851511493707,30.27231192862489,-3.119181188693659,-2.719328186609278,0.11595179751587086,SE,98,0.004200182830567159,7.670823411191676,0.0022554397583007812,24.578232292069607,-3.4789735787200584,0.3597923900263993,0.5486215593658008,0.9595801761992182
1255,0.9999545948948108,4,Xpr1,76.77721626664899,4.5399929762484854e-05,-10.903897273129104,-1.5226178020215615,2.358319039437409,SE,98,10.799684929314704,3793669894.8459373,0.0015904903411865234,40.1476644609405,-11.263619378063098,0.3597221049339936,0.5486606118096877,0.9595801761992182
9813,0.01576150757167782,4,Sec23a,2540.4486927750327,24.90482934399429,-3.534063755679682,-3.2859069843562003,0.13428800246730654,SE,98,0.003050557540181758,9.490128861641741,0.0019121170043945312,25.407997426041653,-3.893782211638694,0.35971845595901186,0.5486626394280869,0.9595801761992182
2308,0.9999545948948108,4,Hes3,76.77721626664899,4.5399929762484854e-05,1.1274063400694558,-1.211370410244789,1.5036350867866495,SE,98,10.212514061692858,3587410873.553346,0.0015921592712402344,16.085057234543378,0.7679280027300877,0.3594783373393682,0.5487960963913964,0.9595801761992182
7391,0.07605023985984091,4,Qars,441.6430444369237,11.33468639912737,-10.54059195982721,-2.4466923198431862,0.3280355695169767,SE,98,0.019773276282492463,3.359230551354584,0.004261493682861328,39.42105383433671,-10.900013170556946,0.3594212107297352,0.5488278560541612,0.9595801761992182
9431,0.023205976512655158,4,Slc6a2,1417.851511493707,27.045040980669278,-0.8638305362956658,-1.6393558195117761,0.04578674358234862,SE,98,0.004359985648518383,6.450316473332074,0.0016264915466308594,20.06753098727362,-1.2229731252698173,0.3591425889741515,0.548982805617998,0.9595801761992182
8576,0.06389709662332374,4,Kcnab1,791.3180511624732,12.091657465525152,-1.6366149759264204,-4.057321154711018,0.5685056935033095,SE,98,0.021754906261580727,4.993400423252098,0.003536224365234375,21.61309986653513,-1.9957248499908076,0.3591098740643872,0.5490010046780576,0.9595801761992182
1919,0.9999545948948106,4,Raver1,76.77721626664899,4.5399929762484854e-05,13.394251355477763,-3.2989376605728125,10.771595533644495,SE,98,14.62931046637196,5138925354.0150795,0.0025768280029296875,-8.448632796273237,13.035158109629634,0.3590932458481291,0.5490102552624838,0.9595801761992182
1207,0.9999545948948106,4,Ubap2l,76.77721626664899,4.5399929762484854e-05,-8.036087671614695,-2.3007056632087086,5.286408172654644,SE,98,10.999869734989625,3863990008.4027953,0.0016210079193115234,34.41204525791168,-8.395054761209451,0.3589670895947563,0.5490804478042932,0.9595801761992182
